id_solicitud,fecha_solicitud,cedula_ciudadania,nombre,apellido,edad,ingresos_anuales,puntaje_crediticio,historial_pagos,deuda_actual,antiguedad_laboral,estado_civil,numero_dependientes,tipo_empleo,solicitud_credito,inicio_mes,inicio_semana
RA-2025020115,2025-02-01,506737675,Ángel,Delgado,77,208979.65,847,Bueno,36579.58,28,Viudo,1,Desempleado,1.0,2025-02-01,2025-01-27
RA-2025020116,2025-02-01,143596143,David,Bautista,18,234109.1,490,Malo,28271.32,22,Divorciado,3,Desempleado,,2025-02-01,2025-01-27
RA-2025020117,2025-02-01,007068979,Freddy,García,61,124621.42,348,Regular,1040.15,35,Divorciado,2,Temporal,0.0,2025-02-01,2025-01-27
RA-2025020118,2025-02-01,068776829,Norberto,Fernández,44,173965.1,583,Malo,9433.87,29,Divorciado,5,Desempleado,,2025-02-01,2025-01-27
RA-2025020123,2025-02-01,591001660,Jorge,Álvarez,75,113535.99,516,Bueno,27280.46,7,Soltero,1,Temporal,0.0,2025-02-01,2025-01-27
RA-2025020120,2025-02-01,482313142,Mercedes,Salamanca,56,219582.36,310,Malo,25209.37,33,Viudo,4,Desempleado,0.0,2025-02-01,2025-01-27
RA-2025020121,2025-02-01,907262243,Eliecer,Perea,38,85703.66,669,Regular,7182.9,16,Casado,5,Fijo,1.0,2025-02-01,2025-01-27
RA-2025020122,2025-02-01,024165418,María,Romero,37,105755.56,804,Bueno,9894.84,20,Soltero,0,Autonomo,1.0,2025-02-01,2025-01-27
RA-2025020114,2025-02-01,002866218,Rosa,Rojas,75,142813.53,569,Regular,48652.8,13,Divorciado,3,Desempleado,0.0,2025-02-01,2025-01-27
RA-2025020119,2025-02-01,662694909,Hernando,Palacio,43,103571.67,669,Regular,43950.15,2,Viudo,1,Autonomo,,2025-02-01,2025-01-27
RA-2025020113,2025-02-01,197452537,María,Ospina,54,37362.02,510,Bueno,35415.46,22,Casado,3,Fijo,0.0,2025-02-01,2025-01-27
RA-2025020110,2025-02-01,584940799,María,Ordóñez,63,177065.09,364,Malo,41471.01,23,Soltero,0,Autonomo,,2025-02-01,2025-01-27
RA-2025020111,2025-02-01,374666864,Edwin,Márquez,34,100415.43,336,Malo,4040.52,0,Viudo,3,Autonomo,0.0,2025-02-01,2025-01-27
RA-2025020109,2025-02-01,312037985,Constanza,Sánchez,74,98389.44,363,Regular,33452.83,25,Casado,0,Fijo,,2025-02-01,2025-01-27
RA-2025020108,2025-02-01,987471887,Carolina,Bolaños,71,68842.04,838,Regular,10173.63,6,Divorciado,3,Autonomo,1.0,2025-02-01,2025-01-27
RA-2025020107,2025-02-01,818724586,Luz,Pardo,75,40965.66,829,Malo,13676.76,15,Casado,0,Autonomo,,2025-02-01,2025-01-27
RA-2025020106,2025-02-01,379183230,Andrea,Castaño,48,29227.17,740,Regular,27134.29,37,Divorciado,1,Autonomo,,2025-02-01,2025-01-27
RA-2025020105,2025-02-01,458229169,Guillermo,Vergara,65,217590.93,634,Bueno,22057.96,35,Casado,2,Temporal,0.0,2025-02-01,2025-01-27
RA-2025020104,2025-02-01,769088091,Lorena,Medina,77,240555.81,845,Regular,15911.78,11,Soltero,2,Autonomo,,2025-02-01,2025-01-27
RA-2025020103,2025-02-01,246453529,Carlos,Ocampo,22,169252.91,693,Malo,10752.62,22,Casado,4,Temporal,,2025-02-01,2025-01-27
RA-2025020102,2025-02-01,473924686,Luis,Rojas,46,46888.36,515,Bueno,44669.73,35,Soltero,1,Desempleado,0.0,2025-02-01,2025-01-27
RA-2025020101,2025-02-01,683626405,Jorge,Pérez,31,184319.95,714,Regular,6337.64,13,Casado,3,Fijo,1.0,2025-02-01,2025-01-27
RA-2025020112,2025-02-01,160358936,Gonzalo,Morales,23,26590.09,803,Bueno,4131.48,27,Divorciado,5,Temporal,0.0,2025-02-01,2025-01-27
RA-2025020211,2025-02-02,171976682,Javier,Trujillo,34,56988.85,432,Malo,42360.67,11,Casado,0,Autonomo,,2025-02-01,2025-01-27
RA-2025020210,2025-02-02,769303758,Vanessa,Reyes,30,163444.72,451,Regular,27315.23,2,Divorciado,1,Fijo,0.0,2025-02-01,2025-01-27
RA-2025020209,2025-02-02,732161353,José,Lozano,18,24463.39,753,Malo,45472.37,38,Viudo,3,Temporal,0.0,2025-02-01,2025-01-27
RA-2025020208,2025-02-02,469067905,Marco,Sánchez,70,18729.62,665,Malo,30178.36,22,Viudo,3,Desempleado,,2025-02-01,2025-01-27
RA-2025020207,2025-02-02,074469099,Andrés,Villamizar,65,36101.33,455,Malo,7907.36,11,Casado,2,Autonomo,0.0,2025-02-01,2025-01-27
RA-2025020206,2025-02-02,723077037,Brayan,Suárez,48,195325.02,725,Bueno,793.3,29,Divorciado,3,Temporal,1.0,2025-02-01,2025-01-27
RA-2025020204,2025-02-02,272069319,Edwin,Sánchez,52,15728.6,360,Regular,14922.86,4,Soltero,1,Desempleado,0.0,2025-02-01,2025-01-27
RA-2025020203,2025-02-02,504616023,Jhon,Vélez,21,194112.7,503,Bueno,2161.6,14,Soltero,3,Desempleado,0.0,2025-02-01,2025-01-27
RA-2025020202,2025-02-02,584942314,Abel,Pérez,59,131201.78,705,Malo,24628.25,5,Viudo,1,Fijo,0.0,2025-02-01,2025-01-27
RA-2025020201,2025-02-02,147882962,Marisol,Ballesteros,38,68252.95,718,Regular,36989.07,27,Divorciado,5,Fijo,0.0,2025-02-01,2025-01-27
RA-2025020205,2025-02-02,890780975,Andrés,Hernández,40,75438.08,667,Malo,21528.67,12,Viudo,0,Desempleado,,2025-02-01,2025-01-27
RA-2025020315,2025-02-03,784542654,Lucía,Bedoya,19,65477.27,307,Bueno,19230.44,33,Soltero,3,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020316,2025-02-03,351368952,Antonio,Romero,42,119140.14,595,Regular,36541.41,37,Soltero,2,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020317,2025-02-03,379548891,Enrique,Cárdenas,24,192218.0,697,Bueno,2311.17,21,Casado,1,Temporal,1.0,2025-02-01,2025-02-03
RA-2025020318,2025-02-03,356500451,Elena,Sierra,31,234693.46,340,Regular,32549.68,14,Divorciado,2,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020319,2025-02-03,098112525,Liliana,Navarro,59,16570.55,411,Regular,47672.38,4,Casado,2,Desempleado,,2025-02-01,2025-02-03
RA-2025020321,2025-02-03,761685125,Rafael,Campo,20,118820.66,509,Malo,5484.17,23,Viudo,5,Autonomo,,2025-02-01,2025-02-03
RA-2025020322,2025-02-03,020920984,Daniela,Contreras,25,247992.99,308,Bueno,17490.96,23,Divorciado,5,Temporal,,2025-02-01,2025-02-03
RA-2025020323,2025-02-03,019671355,Marina,Ruiz,24,111370.38,806,Bueno,21394.45,39,Viudo,3,Autonomo,1.0,2025-02-01,2025-02-03
RA-2025020325,2025-02-03,950263498,Valentina,Giraldo,26,225158.13,475,Bueno,48802.47,17,Divorciado,1,Desempleado,,2025-02-01,2025-02-03
RA-2025020314,2025-02-03,785301402,Flor,Restrepo,47,94612.28,738,Regular,11650.94,40,Casado,1,Autonomo,1.0,2025-02-01,2025-02-03
RA-2025020320,2025-02-03,734902433,María,Mosquera,74,197381.6,492,Malo,49596.65,35,Viudo,4,Desempleado,,2025-02-01,2025-02-03
RA-2025020313,2025-02-03,670772552,Yuly,Moreno,23,50269.65,395,Bueno,37720.02,28,Viudo,3,Fijo,,2025-02-01,2025-02-03
RA-2025020324,2025-02-03,390232322,Ana,Buitrago,61,105451.93,773,Bueno,46281.47,32,Divorciado,0,Desempleado,,2025-02-01,2025-02-03
RA-2025020311,2025-02-03,071105764,Segundo,Bustos,74,110077.68,644,Bueno,41269.55,5,Casado,3,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020301,2025-02-03,526194403,Ferney,Toro,18,218738.51,508,Regular,24567.76,24,Viudo,3,Fijo,,2025-02-01,2025-02-03
RA-2025020302,2025-02-03,658281046,Carlos,Márquez,75,224981.04,788,Bueno,24129.06,21,Soltero,5,Temporal,1.0,2025-02-01,2025-02-03
RA-2025020303,2025-02-03,749672657,Hernando,Cortés,25,160211.96,324,Bueno,33983.42,12,Soltero,0,Fijo,0.0,2025-02-01,2025-02-03
RA-2025020304,2025-02-03,461582241,Iván,Ocampo,59,62680.84,396,Regular,30506.24,22,Viudo,2,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020305,2025-02-03,818226110,Carlos,Ramos,80,90580.07,575,Regular,49465.01,34,Casado,3,Temporal,,2025-02-01,2025-02-03
RA-2025020312,2025-02-03,168588373,Margoth,Rodríguez,76,47819.29,516,Bueno,22264.49,2,Viudo,1,Autonomo,,2025-02-01,2025-02-03
RA-2025020307,2025-02-03,224777774,Marcos,Vargas,23,75783.54,463,Regular,36649.75,4,Soltero,5,Fijo,0.0,2025-02-01,2025-02-03
RA-2025020308,2025-02-03,675631259,María,Bernal,77,239048.87,849,Regular,12636.92,35,Casado,2,Autonomo,1.0,2025-02-01,2025-02-03
RA-2025020309,2025-02-03,424729251,Johana,Acosta,49,138627.22,828,Malo,24191.55,22,Soltero,4,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020306,2025-02-03,953507839,Luz,Pabón,68,153421.35,618,Malo,45658.74,35,Viudo,3,Fijo,,2025-02-01,2025-02-03
RA-2025020310,2025-02-03,350305203,Luisa,Alfonso,43,99393.88,556,Regular,30306.25,24,Viudo,0,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020420,2025-02-04,013813584,María,López,38,247820.41,770,Malo,11965.43,16,Viudo,5,Temporal,,2025-02-01,2025-02-03
RA-2025020419,2025-02-04,051170677,Milena,Gutiérrez,79,240955.3,634,Malo,19031.12,29,Casado,0,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020418,2025-02-04,740969588,Adriana,Mosquera,33,21598.22,442,Bueno,29628.74,21,Soltero,3,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020417,2025-02-04,223328881,Luis,Sierra,78,103242.65,363,Bueno,49603.81,29,Casado,2,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020416,2025-02-04,185669527,Leidy,Velásquez,19,120572.16,824,Bueno,24020.95,4,Viudo,5,Desempleado,,2025-02-01,2025-02-03
RA-2025020415,2025-02-04,941793409,Wilson,Navarro,28,203845.52,679,Regular,34683.59,20,Casado,0,Desempleado,1.0,2025-02-01,2025-02-03
RA-2025020414,2025-02-04,460929902,Felipe,Rodríguez,47,200681.89,609,Malo,22105.1,30,Casado,3,Fijo,0.0,2025-02-01,2025-02-03
RA-2025020413,2025-02-04,138320836,Johana,Buitrago,23,20213.25,443,Regular,14573.65,23,Viudo,3,Fijo,0.0,2025-02-01,2025-02-03
RA-2025020411,2025-02-04,762362383,Emilio,Andrade,71,20755.3,450,Bueno,29983.79,39,Viudo,2,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020412,2025-02-04,138403121,Camila,Serna,59,73927.08,842,Bueno,5692.41,20,Divorciado,3,Temporal,,2025-02-01,2025-02-03
RA-2025020409,2025-02-04,825260253,Danilo,Fernández,51,207023.44,666,Malo,39907.14,16,Soltero,2,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020401,2025-02-04,086719751,Esther,Contreras,46,131714.86,700,Malo,1260.69,32,Viudo,4,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020410,2025-02-04,274805777,Alejandro,Castañeda,58,22280.26,538,Regular,37451.04,40,Soltero,0,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020403,2025-02-04,551116857,Gloria,Ramírez,52,60000.52,450,Bueno,1155.46,39,Casado,0,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020404,2025-02-04,123290737,Álvaro,García,32,87236.98,817,Bueno,30936.84,18,Soltero,0,Temporal,1.0,2025-02-01,2025-02-03
RA-2025020402,2025-02-04,034747450,David,Martínez,31,239480.09,440,Malo,30889.22,9,Divorciado,0,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020406,2025-02-04,325960720,Julio,Carvajal,23,32433.31,656,Malo,15231.29,12,Casado,5,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020407,2025-02-04,739416834,María,Guzmán,60,29223.6,355,Malo,16323.79,29,Divorciado,4,Desempleado,,2025-02-01,2025-02-03
RA-2025020408,2025-02-04,577422019,David,Cardona,78,193591.93,602,Bueno,45782.65,22,Soltero,2,Desempleado,,2025-02-01,2025-02-03
RA-2025020405,2025-02-04,664048581,Adolfo,Morales,72,145025.6,767,Bueno,5387.57,27,Soltero,3,Desempleado,1.0,2025-02-01,2025-02-03
RA-2025020511,2025-02-05,800820524,Andrés,Bautista,22,56042.35,731,Malo,23356.83,40,Viudo,5,Autonomo,,2025-02-01,2025-02-03
RA-2025020517,2025-02-05,971107791,Vanessa,López,59,249520.8,630,Regular,1677.9,35,Casado,3,Fijo,,2025-02-01,2025-02-03
RA-2025020516,2025-02-05,757406115,Marina,Buitrago,72,195804.28,473,Regular,26852.45,36,Viudo,0,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020515,2025-02-05,003028552,David,Ospina,67,129281.77,775,Bueno,45690.52,11,Casado,4,Fijo,1.0,2025-02-01,2025-02-03
RA-2025020514,2025-02-05,247941792,Josué,Acosta,60,249016.75,388,Bueno,29676.42,25,Casado,3,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020518,2025-02-05,204441152,Tatiana,Álvarez,77,49911.11,678,Bueno,141.57,0,Soltero,1,Temporal,1.0,2025-02-01,2025-02-03
RA-2025020512,2025-02-05,702435173,María,Martínez,54,128755.21,747,Malo,1814.95,8,Casado,1,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020510,2025-02-05,164863105,Blanca,Sepúlveda,19,132798.71,848,Malo,13351.5,39,Casado,3,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020513,2025-02-05,567952632,Alejandra,Parada,22,187657.94,604,Regular,14559.97,4,Divorciado,2,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020508,2025-02-05,346001274,Hernando,Sandoval,34,45392.8,404,Bueno,18861.98,38,Casado,5,Temporal,,2025-02-01,2025-02-03
RA-2025020501,2025-02-05,225275283,Omar,Herrera,48,46219.81,714,Bueno,4464.36,5,Divorciado,1,Temporal,1.0,2025-02-01,2025-02-03
RA-2025020502,2025-02-05,449190859,María,Sánchez,55,172403.64,683,Regular,24831.29,22,Viudo,4,Desempleado,,2025-02-01,2025-02-03
RA-2025020503,2025-02-05,011526991,Viviana,Álvarez,42,102056.53,824,Regular,2575.79,37,Divorciado,4,Desempleado,,2025-02-01,2025-02-03
RA-2025020509,2025-02-05,041109634,Jader,Ramírez,18,133190.34,329,Malo,31765.92,37,Soltero,5,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020505,2025-02-05,144569000,Omaira,Bejarano,79,142849.34,788,Malo,5962.45,38,Casado,3,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020506,2025-02-05,138514760,Elizabeth,Mesa,71,84523.69,458,Bueno,2936.46,4,Soltero,5,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020507,2025-02-05,258371397,Arturo,Moreno,45,41127.4,654,Regular,23681.93,4,Casado,3,Fijo,0.0,2025-02-01,2025-02-03
RA-2025020504,2025-02-05,485113126,Hernando,Córdoba,40,193331.71,496,Bueno,28398.12,3,Viudo,0,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020620,2025-02-06,912058519,Javier,Hernández,36,148168.43,378,Bueno,5093.86,29,Viudo,1,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020619,2025-02-06,151983656,Ramón,González,72,191033.92,427,Regular,38765.4,14,Casado,0,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020618,2025-02-06,615390880,Samuel,Gómez,27,133374.74,720,Bueno,16480.62,28,Casado,3,Fijo,1.0,2025-02-01,2025-02-03
RA-2025020617,2025-02-06,824118397,Lucía,Díaz,79,172062.83,600,Bueno,24594.14,7,Casado,4,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020616,2025-02-06,466797460,Paola,Rojas,70,193471.97,412,Malo,31136.42,40,Soltero,2,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020615,2025-02-06,123188279,Cristina,Méndez,53,243734.7,473,Bueno,10094.23,18,Divorciado,5,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020613,2025-02-06,219807171,John,Chacón,73,31472.06,837,Bueno,17566.0,0,Viudo,2,Fijo,,2025-02-01,2025-02-03
RA-2025020611,2025-02-06,355294756,Beatriz,Buitrago,63,116647.69,472,Regular,46191.1,20,Casado,3,Fijo,0.0,2025-02-01,2025-02-03
RA-2025020610,2025-02-06,490589031,Yineth,Herrera,21,35267.89,654,Bueno,4078.42,33,Soltero,3,Fijo,1.0,2025-02-01,2025-02-03
RA-2025020614,2025-02-06,616666731,Nilson,Alarcón,46,113123.66,674,Bueno,11680.99,13,Viudo,0,Autonomo,,2025-02-01,2025-02-03
RA-2025020608,2025-02-06,294911815,Paola,Álvarez,43,147380.89,507,Bueno,41774.14,5,Viudo,3,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020609,2025-02-06,212054757,Edwar,Calderón,64,239592.42,583,Bueno,21796.89,11,Divorciado,2,Fijo,,2025-02-01,2025-02-03
RA-2025020601,2025-02-06,719047911,Dubán,Riascos,65,245662.42,393,Bueno,15753.77,26,Soltero,5,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020602,2025-02-06,291753436,Fabiola,Duque,76,161166.19,846,Bueno,31257.45,7,Casado,4,Fijo,1.0,2025-02-01,2025-02-03
RA-2025020603,2025-02-06,733153976,Erika,García,38,27917.28,676,Regular,41827.81,17,Casado,4,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020612,2025-02-06,866379282,Jean,Pérez,75,41018.23,512,Bueno,4510.08,12,Soltero,2,Desempleado,,2025-02-01,2025-02-03
RA-2025020605,2025-02-06,941838352,Mónica,Orozco,72,82501.75,535,Malo,30032.43,38,Casado,2,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020606,2025-02-06,879689710,Tatiana,Olaya,26,217111.4,587,Malo,13372.14,33,Soltero,4,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020607,2025-02-06,686920911,Sergio,Silva,67,145900.88,654,Regular,15721.31,0,Soltero,1,Fijo,1.0,2025-02-01,2025-02-03
RA-2025020604,2025-02-06,152842291,Luz,Patiño,36,189276.57,635,Regular,6553.04,35,Viudo,3,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020725,2025-02-07,009931839,Leidy,Carmona,60,154227.63,630,Malo,2658.34,38,Soltero,0,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020714,2025-02-07,966208732,Milena,Arango,63,71223.98,613,Regular,48583.24,13,Viudo,0,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020723,2025-02-07,725915293,Luz,Suárez,74,79376.6,657,Malo,39532.0,31,Casado,3,Fijo,0.0,2025-02-01,2025-02-03
RA-2025020722,2025-02-07,780484966,Jaime,Cabrera,38,52956.0,417,Bueno,27261.01,30,Divorciado,1,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020721,2025-02-07,505995936,Javier,Ramírez,48,231456.52,625,Regular,40307.98,24,Viudo,4,Fijo,0.0,2025-02-01,2025-02-03
RA-2025020720,2025-02-07,599310921,Albeiro,Cárdenas,74,67121.43,684,Malo,6345.9,19,Soltero,1,Fijo,,2025-02-01,2025-02-03
RA-2025020719,2025-02-07,897807450,Sandra,Castro,34,126999.92,517,Regular,11729.04,24,Casado,2,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020718,2025-02-07,413934953,José,Toro,25,231746.75,820,Regular,15518.44,22,Viudo,3,Fijo,1.0,2025-02-01,2025-02-03
RA-2025020717,2025-02-07,657362259,Patricia,Romero,71,25801.53,468,Bueno,14639.52,40,Viudo,1,Temporal,,2025-02-01,2025-02-03
RA-2025020716,2025-02-07,457706606,Carolina,Cuesta,22,60991.58,723,Bueno,42208.26,22,Casado,3,Temporal,,2025-02-01,2025-02-03
RA-2025020715,2025-02-07,842414476,Jesús,Montoya,71,194779.18,465,Bueno,4626.08,19,Viudo,2,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020724,2025-02-07,328080464,Andrea,Torres,36,54935.22,722,Regular,33735.61,18,Viudo,2,Temporal,,2025-02-01,2025-02-03
RA-2025020712,2025-02-07,453147900,Dora,Velásquez,79,95877.4,551,Bueno,6246.66,28,Viudo,5,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020711,2025-02-07,133109495,Kelly,Quintero,37,230099.12,406,Bueno,35557.45,15,Viudo,2,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020713,2025-02-07,902194185,Leidy,Sánchez,60,153775.52,449,Malo,6264.23,40,Viudo,3,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020701,2025-02-07,601568535,Mario,Gómez,22,166189.87,381,Malo,25955.3,1,Divorciado,5,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020703,2025-02-07,928216305,Eliana,Ramírez,44,105200.99,677,Bueno,10461.93,7,Viudo,1,Autonomo,1.0,2025-02-01,2025-02-03
RA-2025020704,2025-02-07,650842876,Cristian,García,73,70347.44,655,Bueno,41028.54,10,Soltero,0,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020705,2025-02-07,120105773,Vicente,Ruiz,35,139810.76,773,Malo,34247.61,15,Divorciado,4,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020702,2025-02-07,032358141,José,Aguirre,25,163715.61,359,Bueno,23546.39,37,Viudo,5,Desempleado,,2025-02-01,2025-02-03
RA-2025020707,2025-02-07,446185735,Mónica,Arévalo,35,121083.95,489,Regular,48706.71,40,Casado,0,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020708,2025-02-07,761781403,Felipe,González,66,154692.94,475,Regular,49642.56,13,Divorciado,5,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020709,2025-02-07,425626196,Jaider,Cuéllar,62,35352.55,552,Regular,27896.41,23,Soltero,2,Autonomo,,2025-02-01,2025-02-03
RA-2025020710,2025-02-07,237418852,Natalia,Aguirre,29,97344.68,582,Malo,48558.67,32,Soltero,1,Fijo,0.0,2025-02-01,2025-02-03
RA-2025020706,2025-02-07,935443990,Liliana,Sepúlveda,31,205759.6,587,Bueno,49660.03,25,Soltero,4,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020810,2025-02-08,069017556,Alicia,Díaz,26,221558.44,804,Regular,34616.18,7,Casado,1,Temporal,,2025-02-01,2025-02-03
RA-2025020816,2025-02-08,283363902,Fernando,Páez,45,94489.31,704,Malo,17159.67,34,Soltero,2,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020815,2025-02-08,419794094,Rodrigo,Escobar,59,116879.95,790,Regular,40663.03,13,Soltero,5,Desempleado,,2025-02-01,2025-02-03
RA-2025020814,2025-02-08,468037732,Alba,Pérez,21,75511.14,365,Malo,45721.75,36,Casado,1,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020813,2025-02-08,106934163,Julián,Granados,71,76308.89,567,Regular,1401.88,30,Viudo,3,Fijo,,2025-02-01,2025-02-03
RA-2025020812,2025-02-08,418259786,Patricia,Mosquera,78,84218.58,685,Regular,48484.76,13,Viudo,5,Fijo,0.0,2025-02-01,2025-02-03
RA-2025020811,2025-02-08,020250649,Milena,Polo,32,204396.84,497,Malo,40101.72,1,Casado,3,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020809,2025-02-08,271357071,Omar,Ramírez,27,209171.82,425,Regular,8729.54,22,Soltero,2,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020806,2025-02-08,401382221,Javier,Rojas,76,69363.36,657,Malo,49172.56,39,Divorciado,1,Autonomo,,2025-02-01,2025-02-03
RA-2025020807,2025-02-08,298981443,Paola,Romero,66,86932.07,713,Bueno,23475.25,40,Viudo,3,Temporal,1.0,2025-02-01,2025-02-03
RA-2025020805,2025-02-08,272987211,Olga,Zambrano,35,162342.3,531,Regular,7822.78,14,Soltero,0,Desempleado,,2025-02-01,2025-02-03
RA-2025020804,2025-02-08,001540805,Rafael,Rojas,27,159532.14,307,Regular,20322.26,6,Divorciado,0,Desempleado,,2025-02-01,2025-02-03
RA-2025020803,2025-02-08,921407985,Gloria,Camacho,45,28982.02,717,Bueno,17316.38,12,Casado,3,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020802,2025-02-08,221557294,Leidy,Martínez,78,51626.39,665,Regular,9361.38,11,Casado,2,Fijo,1.0,2025-02-01,2025-02-03
RA-2025020801,2025-02-08,267070985,Orlando,García,43,99666.23,583,Bueno,19849.05,10,Casado,0,Fijo,0.0,2025-02-01,2025-02-03
RA-2025020808,2025-02-08,976977958,Yuly,Espinosa,51,86868.84,691,Bueno,40496.96,4,Soltero,3,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020910,2025-02-09,788535373,Francisco,Andrade,76,36921.24,351,Regular,44939.46,10,Casado,5,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020915,2025-02-09,353473479,Marisol,Torres,32,53528.01,689,Bueno,47863.57,33,Soltero,5,Fijo,0.0,2025-02-01,2025-02-03
RA-2025020914,2025-02-09,107215676,Paola,Cano,21,140147.6,824,Regular,15393.31,31,Soltero,4,Temporal,1.0,2025-02-01,2025-02-03
RA-2025020913,2025-02-09,029494953,María,Jiménez,43,235351.62,676,Malo,15510.1,5,Viudo,1,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020916,2025-02-09,782616250,Francisco,Castro,51,115026.27,685,Malo,44727.0,23,Soltero,4,Fijo,0.0,2025-02-01,2025-02-03
RA-2025020911,2025-02-09,355717607,Johan,Correa,50,222555.44,494,Bueno,34811.18,34,Soltero,0,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020909,2025-02-09,846944948,Johana,Guerrero,45,161881.28,302,Malo,43657.42,15,Soltero,1,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020912,2025-02-09,593048052,José,Valencia,34,152448.29,433,Malo,16260.88,12,Soltero,3,Desempleado,0.0,2025-02-01,2025-02-03
RA-2025020907,2025-02-09,308587274,Nidia,Bernal,68,184030.76,398,Malo,6821.89,29,Casado,1,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020906,2025-02-09,586902465,Ester,Valencia,22,211801.88,571,Bueno,45204.99,12,Viudo,4,Temporal,0.0,2025-02-01,2025-02-03
RA-2025020905,2025-02-09,736344492,Rosa,Triana,65,102498.88,759,Regular,48766.45,7,Divorciado,1,Temporal,,2025-02-01,2025-02-03
RA-2025020904,2025-02-09,032886171,Yenny,Pérez,26,238006.29,795,Bueno,45921.56,8,Divorciado,0,Temporal,1.0,2025-02-01,2025-02-03
RA-2025020903,2025-02-09,004600113,Andrey,Ángel,36,18398.95,304,Bueno,48608.41,37,Viudo,0,Autonomo,,2025-02-01,2025-02-03
RA-2025020902,2025-02-09,498546675,Fernando,Triana,74,38170.11,778,Regular,20883.17,16,Casado,1,Fijo,0.0,2025-02-01,2025-02-03
RA-2025020901,2025-02-09,623076124,Danilo,Muñoz,75,43489.63,646,Regular,44461.25,40,Viudo,1,Autonomo,0.0,2025-02-01,2025-02-03
RA-2025020908,2025-02-09,311546045,Carmen,Martínez,23,244986.07,476,Regular,46162.69,15,Casado,3,Fijo,,2025-02-01,2025-02-03
RA-2025021017,2025-02-10,102963941,Augusto,Ruiz,45,82250.0,522,Regular,17274.35,17,Soltero,0,Fijo,0.0,2025-02-01,2025-02-10
RA-2025021016,2025-02-10,317524952,Pedro,Amaya,62,175352.99,785,Regular,7418.53,32,Casado,2,Temporal,1.0,2025-02-01,2025-02-10
